campana,maquina,motor,celda,repeticion,origen,gpu,muestras,utilizacion_mediana_pct,utilizacion_max_pct,potencia_mediana_w,potencia_media_w,potencia_max_w,memoria_max_mib
confianza,voz05,llamacpp,26b_4b_np4,04,confianza/llamacpp/26b_4b_np4/run_04/telemetria_gpu.csv,0,108,90.0,99,310.5,308.0,438.1,30937
confianza,voz05,llamacpp,26b_4b_np4,04,confianza/llamacpp/26b_4b_np4/run_04/telemetria_gpu.csv,1,108,0.0,90,109.5,124.8,269.6,10161
confianza,voz05,llamacpp,26b_4b_np4,01,confianza/llamacpp/26b_4b_np4/run_01/telemetria_gpu.csv,0,125,89,99,312.9,312.0,447.0,30937
confianza,voz05,llamacpp,26b_4b_np4,01,confianza/llamacpp/26b_4b_np4/run_01/telemetria_gpu.csv,1,125,0,90,100.8,122.7,385.1,16308
confianza,voz05,llamacpp,26b_4b_np4,05,confianza/llamacpp/26b_4b_np4/run_05/telemetria_gpu.csv,0,115,90,99,318.6,312.4,449.8,30937
confianza,voz05,llamacpp,26b_4b_np4,05,confianza/llamacpp/26b_4b_np4/run_05/telemetria_gpu.csv,1,115,0,84,105.5,119.8,297.0,10161
confianza,voz05,llamacpp,26b_4b_np4,07,confianza/llamacpp/26b_4b_np4/run_07/telemetria_gpu.csv,0,110,90.0,99,317.7,309.9,425.2,30937
confianza,voz05,llamacpp,26b_4b_np4,07,confianza/llamacpp/26b_4b_np4/run_07/telemetria_gpu.csv,1,110,0.0,87,110.7,120.4,251.8,10161
confianza,voz05,llamacpp,26b_4b_np4,06,confianza/llamacpp/26b_4b_np4/run_06/telemetria_gpu.csv,0,106,89.0,99,308.2,307.7,457.2,30937
confianza,voz05,llamacpp,26b_4b_np4,06,confianza/llamacpp/26b_4b_np4/run_06/telemetria_gpu.csv,1,106,0.0,90,113.8,125.8,318.7,10161
confianza,voz05,llamacpp,26b_4b_np4,10,confianza/llamacpp/26b_4b_np4/run_10/telemetria_gpu.csv,0,108,88.5,99,303.7,299.4,416.4,30937
confianza,voz05,llamacpp,26b_4b_np4,10,confianza/llamacpp/26b_4b_np4/run_10/telemetria_gpu.csv,1,108,0.0,90,110.0,124.3,339.1,10161
confianza,voz05,llamacpp,26b_4b_np4,09,confianza/llamacpp/26b_4b_np4/run_09/telemetria_gpu.csv,0,111,90,99,310.9,308.5,444.5,30937
confianza,voz05,llamacpp,26b_4b_np4,09,confianza/llamacpp/26b_4b_np4/run_09/telemetria_gpu.csv,1,111,0,90,110.0,121.6,279.2,10161
confianza,voz05,llamacpp,26b_4b_np4,08,confianza/llamacpp/26b_4b_np4/run_08/telemetria_gpu.csv,0,103,89,95,308.3,303.0,406.4,30937
confianza,voz05,llamacpp,26b_4b_np4,08,confianza/llamacpp/26b_4b_np4/run_08/telemetria_gpu.csv,1,103,0,89,112.9,124.9,290.6,10161
confianza,voz05,llamacpp,26b_4b_np4,03,confianza/llamacpp/26b_4b_np4/run_03/telemetria_gpu.csv,0,110,89.0,99,309.2,307.6,444.8,30937
confianza,voz05,llamacpp,26b_4b_np4,03,confianza/llamacpp/26b_4b_np4/run_03/telemetria_gpu.csv,1,110,0.0,84,107.9,119.9,247.5,10161
confianza,voz05,llamacpp,26b_4b_np4,02,confianza/llamacpp/26b_4b_np4/run_02/telemetria_gpu.csv,0,99,89,99,308.5,305.0,441.3,30937
confianza,voz05,llamacpp,26b_4b_np4,02,confianza/llamacpp/26b_4b_np4/run_02/telemetria_gpu.csv,1,99,0,94,109.0,129.5,355.9,10161
confianza,voz05,llamacpp,26b_06b_np4,04,confianza/llamacpp/26b_06b_np4/run_04/telemetria_gpu.csv,0,106,89.5,99,312.5,304.5,422.3,30937
confianza,voz05,llamacpp,26b_06b_np4,04,confianza/llamacpp/26b_06b_np4/run_04/telemetria_gpu.csv,1,106,0.0,84,104.4,108.9,152.6,16308
confianza,voz05,llamacpp,26b_06b_np4,01,confianza/llamacpp/26b_06b_np4/run_01/telemetria_gpu.csv,0,117,89,99,316.5,310.5,405.1,30937
confianza,voz05,llamacpp,26b_06b_np4,01,confianza/llamacpp/26b_06b_np4/run_01/telemetria_gpu.csv,1,117,0,81,98.3,107.1,156.2,16308
confianza,voz05,llamacpp,26b_06b_np4,05,confianza/llamacpp/26b_06b_np4/run_05/telemetria_gpu.csv,0,114,89.5,99,314.0,311.9,442.7,30937
confianza,voz05,llamacpp,26b_06b_np4,05,confianza/llamacpp/26b_06b_np4/run_05/telemetria_gpu.csv,1,114,0.0,67,106.2,109.7,163.0,16308
confianza,voz05,llamacpp,26b_06b_np4,07,confianza/llamacpp/26b_06b_np4/run_07/telemetria_gpu.csv,0,113,89,99,311.9,310.2,421.9,30937
confianza,voz05,llamacpp,26b_06b_np4,07,confianza/llamacpp/26b_06b_np4/run_07/telemetria_gpu.csv,1,113,0,78,107.7,109.2,150.9,16308
confianza,voz05,llamacpp,26b_06b_np4,06,confianza/llamacpp/26b_06b_np4/run_06/telemetria_gpu.csv,0,115,90,99,314.9,310.9,454.5,30937
confianza,voz05,llamacpp,26b_06b_np4,06,confianza/llamacpp/26b_06b_np4/run_06/telemetria_gpu.csv,1,115,0,79,108.6,111.1,163.6,16308
confianza,voz05,llamacpp,26b_06b_np4,10,confianza/llamacpp/26b_06b_np4/run_10/telemetria_gpu.csv,0,108,89.0,99,310.5,305.4,440.4,30937
confianza,voz05,llamacpp,26b_06b_np4,10,confianza/llamacpp/26b_06b_np4/run_10/telemetria_gpu.csv,1,108,0.0,80,108.1,110.9,168.8,16308
confianza,voz05,llamacpp,26b_06b_np4,09,confianza/llamacpp/26b_06b_np4/run_09/telemetria_gpu.csv,0,105,90,99,311.6,311.0,463.2,30937
confianza,voz05,llamacpp,26b_06b_np4,09,confianza/llamacpp/26b_06b_np4/run_09/telemetria_gpu.csv,1,105,0,83,108.2,110.6,152.7,16308
confianza,voz05,llamacpp,26b_06b_np4,08,confianza/llamacpp/26b_06b_np4/run_08/telemetria_gpu.csv,0,106,90.0,99,316.1,308.9,411.4,30937
confianza,voz05,llamacpp,26b_06b_np4,08,confianza/llamacpp/26b_06b_np4/run_08/telemetria_gpu.csv,1,106,0.0,81,105.3,109.8,164.6,16308
confianza,voz05,llamacpp,26b_06b_np4,03,confianza/llamacpp/26b_06b_np4/run_03/telemetria_gpu.csv,0,116,91.0,99,323.0,317.9,473.6,30937
confianza,voz05,llamacpp,26b_06b_np4,03,confianza/llamacpp/26b_06b_np4/run_03/telemetria_gpu.csv,1,116,0.0,81,102.3,107.0,143.9,16308
confianza,voz05,llamacpp,26b_06b_np4,02,confianza/llamacpp/26b_06b_np4/run_02/telemetria_gpu.csv,0,97,88,99,307.6,300.0,409.5,30937
confianza,voz05,llamacpp,26b_06b_np4,02,confianza/llamacpp/26b_06b_np4/run_02/telemetria_gpu.csv,1,97,0,68,109.8,112.1,171.2,16308
confianza,voz05,llamacpp,12b_06b_np8,04,confianza/llamacpp/12b_06b_np8/run_04/telemetria_gpu.csv,0,169,91,99,392.9,384.4,496.1,50845
confianza,voz05,llamacpp,12b_06b_np8,04,confianza/llamacpp/12b_06b_np8/run_04/telemetria_gpu.csv,1,169,0,72,96.1,103.7,172.1,16308
confianza,voz05,llamacpp,12b_06b_np8,01,confianza/llamacpp/12b_06b_np8/run_01/telemetria_gpu.csv,0,179,92,99,400.4,388.8,493.8,50845
confianza,voz05,llamacpp,12b_06b_np8,01,confianza/llamacpp/12b_06b_np8/run_01/telemetria_gpu.csv,1,179,0,85,95.6,102.7,149.5,16308
confianza,voz05,llamacpp,12b_06b_np8,05,confianza/llamacpp/12b_06b_np8/run_05/telemetria_gpu.csv,0,180,93.0,99,408.6,389.4,500.3,50845
confianza,voz05,llamacpp,12b_06b_np8,05,confianza/llamacpp/12b_06b_np8/run_05/telemetria_gpu.csv,1,180,0.0,85,97.1,103.1,148.4,16308
confianza,voz05,llamacpp,12b_06b_np8,07,confianza/llamacpp/12b_06b_np8/run_07/telemetria_gpu.csv,0,178,92.0,99,408.4,391.3,503.8,50845
confianza,voz05,llamacpp,12b_06b_np8,07,confianza/llamacpp/12b_06b_np8/run_07/telemetria_gpu.csv,1,178,0.0,87,96.4,106.1,182.6,16308
confianza,voz05,llamacpp,12b_06b_np8,06,confianza/llamacpp/12b_06b_np8/run_06/telemetria_gpu.csv,0,164,91.5,99,403.5,389.4,519.2,50845
confianza,voz05,llamacpp,12b_06b_np8,06,confianza/llamacpp/12b_06b_np8/run_06/telemetria_gpu.csv,1,164,0.0,84,98.0,105.7,166.2,16308
confianza,voz05,llamacpp,12b_06b_np8,10,confianza/llamacpp/12b_06b_np8/run_10/telemetria_gpu.csv,0,172,92.0,99,399.5,387.5,512.9,50845
confianza,voz05,llamacpp,12b_06b_np8,10,confianza/llamacpp/12b_06b_np8/run_10/telemetria_gpu.csv,1,172,0.0,86,96.7,105.2,152.9,16308
confianza,voz05,llamacpp,12b_06b_np8,09,confianza/llamacpp/12b_06b_np8/run_09/telemetria_gpu.csv,0,175,92,99,396.8,388.4,510.8,50845
confianza,voz05,llamacpp,12b_06b_np8,09,confianza/llamacpp/12b_06b_np8/run_09/telemetria_gpu.csv,1,175,0,86,96.3,104.7,175.8,16308
confianza,voz05,llamacpp,12b_06b_np8,08,confianza/llamacpp/12b_06b_np8/run_08/telemetria_gpu.csv,0,173,92,99,403.0,387.8,514.9,50845
confianza,voz05,llamacpp,12b_06b_np8,08,confianza/llamacpp/12b_06b_np8/run_08/telemetria_gpu.csv,1,173,0,86,96.3,105.2,168.3,16308
confianza,voz05,llamacpp,12b_06b_np8,03,confianza/llamacpp/12b_06b_np8/run_03/telemetria_gpu.csv,0,208,92.0,99,411.6,393.2,507.3,50845
confianza,voz05,llamacpp,12b_06b_np8,03,confianza/llamacpp/12b_06b_np8/run_03/telemetria_gpu.csv,1,208,0.0,88,95.9,104.0,157.2,16308
confianza,voz05,llamacpp,12b_06b_np8,02,confianza/llamacpp/12b_06b_np8/run_02/telemetria_gpu.csv,0,160,91.0,99,395.1,384.7,511.6,50845
confianza,voz05,llamacpp,12b_06b_np8,02,confianza/llamacpp/12b_06b_np8/run_02/telemetria_gpu.csv,1,160,0.0,86,96.7,105.1,167.8,16308
confianza,voz05,llamacpp,12b_06b_np4,04,confianza/llamacpp/12b_06b_np4/run_04/telemetria_gpu.csv,0,168,93.5,99,412.8,397.0,494.9,29341
confianza,voz05,llamacpp,12b_06b_np4,04,confianza/llamacpp/12b_06b_np4/run_04/telemetria_gpu.csv,1,168,0.0,64,96.6,101.6,136.3,16308
confianza,voz05,llamacpp,12b_06b_np4,01,confianza/llamacpp/12b_06b_np4/run_01/telemetria_gpu.csv,0,190,93.0,99,417.0,399.3,497.8,29341
confianza,voz05,llamacpp,12b_06b_np4,01,confianza/llamacpp/12b_06b_np4/run_01/telemetria_gpu.csv,1,190,0.0,69,96.4,101.7,140.0,16308
confianza,voz05,llamacpp,12b_06b_np4,05,confianza/llamacpp/12b_06b_np4/run_05/telemetria_gpu.csv,0,169,93,99,410.5,397.6,511.0,29341
confianza,voz05,llamacpp,12b_06b_np4,05,confianza/llamacpp/12b_06b_np4/run_05/telemetria_gpu.csv,1,169,0,74,96.7,101.9,131.9,16308
confianza,voz05,llamacpp,12b_06b_np4,07,confianza/llamacpp/12b_06b_np4/run_07/telemetria_gpu.csv,0,181,93,99,416.8,401.3,504.2,29341
confianza,voz05,llamacpp,12b_06b_np4,07,confianza/llamacpp/12b_06b_np4/run_07/telemetria_gpu.csv,1,181,0,80,96.6,102.5,138.3,16308
confianza,voz05,llamacpp,12b_06b_np4,06,confianza/llamacpp/12b_06b_np4/run_06/telemetria_gpu.csv,0,166,93.5,99,412.9,396.3,500.6,29341
confianza,voz05,llamacpp,12b_06b_np4,06,confianza/llamacpp/12b_06b_np4/run_06/telemetria_gpu.csv,1,166,0.0,69,96.9,103.4,148.2,16308
confianza,voz05,llamacpp,12b_06b_np4,10,confianza/llamacpp/12b_06b_np4/run_10/telemetria_gpu.csv,0,168,93.0,99,416.8,397.6,486.2,29341
confianza,voz05,llamacpp,12b_06b_np4,10,confianza/llamacpp/12b_06b_np4/run_10/telemetria_gpu.csv,1,168,0.0,84,97.0,101.8,133.0,16308
confianza,voz05,llamacpp,12b_06b_np4,09,confianza/llamacpp/12b_06b_np4/run_09/telemetria_gpu.csv,0,170,93.0,99,415.0,399.3,505.6,29341
confianza,voz05,llamacpp,12b_06b_np4,09,confianza/llamacpp/12b_06b_np4/run_09/telemetria_gpu.csv,1,170,0.0,81,96.7,102.9,145.6,16308
confianza,voz05,llamacpp,12b_06b_np4,08,confianza/llamacpp/12b_06b_np4/run_08/telemetria_gpu.csv,0,156,93.0,99,414.6,399.4,508.1,29341
confianza,voz05,llamacpp,12b_06b_np4,08,confianza/llamacpp/12b_06b_np4/run_08/telemetria_gpu.csv,1,156,0.0,82,97.7,102.2,130.6,16308
confianza,voz05,llamacpp,12b_06b_np4,03,confianza/llamacpp/12b_06b_np4/run_03/telemetria_gpu.csv,0,190,93.0,99,416.2,402.5,494.1,29341
confianza,voz05,llamacpp,12b_06b_np4,03,confianza/llamacpp/12b_06b_np4/run_03/telemetria_gpu.csv,1,190,0.0,86,96.6,102.6,146.9,16308
confianza,voz05,llamacpp,12b_06b_np4,02,confianza/llamacpp/12b_06b_np4/run_02/telemetria_gpu.csv,0,151,93,99,413.3,397.3,509.1,29341
confianza,voz05,llamacpp,12b_06b_np4,02,confianza/llamacpp/12b_06b_np4/run_02/telemetria_gpu.csv,1,151,0,69,98.6,104.2,143.7,16308
confianza,voz05,llamacpp,12b_4b_np4,04,confianza/llamacpp/12b_4b_np4/run_04/telemetria_gpu.csv,0,167,93,99,417.6,401.6,507.1,29341
confianza,voz05,llamacpp,12b_4b_np4,04,confianza/llamacpp/12b_4b_np4/run_04/telemetria_gpu.csv,1,167,0,92,92.8,109.3,245.7,10161
confianza,voz05,llamacpp,12b_4b_np4,01,confianza/llamacpp/12b_4b_np4/run_01/telemetria_gpu.csv,0,212,93.0,99,416.5,404.2,504.9,29341
confianza,voz05,llamacpp,12b_4b_np4,01,confianza/llamacpp/12b_4b_np4/run_01/telemetria_gpu.csv,1,212,0.0,91,95.5,109.2,295.3,16308
confianza,voz05,llamacpp,12b_4b_np4,05,confianza/llamacpp/12b_4b_np4/run_05/telemetria_gpu.csv,0,179,93,99,411.3,396.0,518.1,29341
confianza,voz05,llamacpp,12b_4b_np4,05,confianza/llamacpp/12b_4b_np4/run_05/telemetria_gpu.csv,1,179,0,90,94.7,108.8,323.9,10161
confianza,voz05,llamacpp,12b_4b_np4,07,confianza/llamacpp/12b_4b_np4/run_07/telemetria_gpu.csv,0,181,93,99,416.5,399.7,493.5,29341
confianza,voz05,llamacpp,12b_4b_np4,07,confianza/llamacpp/12b_4b_np4/run_07/telemetria_gpu.csv,1,181,0,90,96.8,108.0,245.6,10161
confianza,voz05,llamacpp,12b_4b_np4,06,confianza/llamacpp/12b_4b_np4/run_06/telemetria_gpu.csv,0,182,94.0,99,416.1,401.5,510.1,29341
confianza,voz05,llamacpp,12b_4b_np4,06,confianza/llamacpp/12b_4b_np4/run_06/telemetria_gpu.csv,1,182,0.0,90,96.7,109.3,264.6,10161
confianza,voz05,llamacpp,12b_4b_np4,10,confianza/llamacpp/12b_4b_np4/run_10/telemetria_gpu.csv,0,168,93.0,99,413.1,395.5,501.5,29341
confianza,voz05,llamacpp,12b_4b_np4,10,confianza/llamacpp/12b_4b_np4/run_10/telemetria_gpu.csv,1,168,0.0,90,98.5,110.5,247.7,10161
confianza,voz05,llamacpp,12b_4b_np4,09,confianza/llamacpp/12b_4b_np4/run_09/telemetria_gpu.csv,0,172,93.0,99,418.2,397.1,497.5,29341
confianza,voz05,llamacpp,12b_4b_np4,09,confianza/llamacpp/12b_4b_np4/run_09/telemetria_gpu.csv,1,172,0.0,82,94.6,111.7,299.3,10161
confianza,voz05,llamacpp,12b_4b_np4,08,confianza/llamacpp/12b_4b_np4/run_08/telemetria_gpu.csv,0,164,93.0,99,413.1,397.6,502.0,29341
confianza,voz05,llamacpp,12b_4b_np4,08,confianza/llamacpp/12b_4b_np4/run_08/telemetria_gpu.csv,1,164,0.0,90,96.9,111.3,303.1,10161
confianza,voz05,llamacpp,12b_4b_np4,03,confianza/llamacpp/12b_4b_np4/run_03/telemetria_gpu.csv,0,208,94.0,99,416.1,403.5,495.5,29341
confianza,voz05,llamacpp,12b_4b_np4,03,confianza/llamacpp/12b_4b_np4/run_03/telemetria_gpu.csv,1,208,0.0,90,95.6,111.0,284.4,10161
confianza,voz05,llamacpp,12b_4b_np4,02,confianza/llamacpp/12b_4b_np4/run_02/telemetria_gpu.csv,0,165,93,99,411.2,397.1,488.0,29341
confianza,voz05,llamacpp,12b_4b_np4,02,confianza/llamacpp/12b_4b_np4/run_02/telemetria_gpu.csv,1,165,0,90,95.8,115.2,286.7,10161
confianza,voz05,llamacpp,26b_4b_np1,04,confianza/llamacpp/26b_4b_np1/run_04/telemetria_gpu.csv,0,161,94,99,281.3,283.8,417.7,20377
confianza,voz05,llamacpp,26b_4b_np1,04,confianza/llamacpp/26b_4b_np1/run_04/telemetria_gpu.csv,1,161,0,84,100.8,115.5,286.1,10161
confianza,voz05,llamacpp,26b_4b_np1,01,confianza/llamacpp/26b_4b_np1/run_01/telemetria_gpu.csv,0,199,94,99,279.8,283.2,398.8,20377
confianza,voz05,llamacpp,26b_4b_np1,01,confianza/llamacpp/26b_4b_np1/run_01/telemetria_gpu.csv,1,199,0,91,96.0,111.9,263.3,16308
confianza,voz05,llamacpp,26b_4b_np1,05,confianza/llamacpp/26b_4b_np1/run_05/telemetria_gpu.csv,0,168,94.0,99,280.8,280.4,391.0,20377
confianza,voz05,llamacpp,26b_4b_np1,05,confianza/llamacpp/26b_4b_np1/run_05/telemetria_gpu.csv,1,168,0.0,91,98.2,111.7,293.5,10161
confianza,voz05,llamacpp,26b_4b_np1,07,confianza/llamacpp/26b_4b_np1/run_07/telemetria_gpu.csv,0,165,94,99,279.8,282.1,410.3,20377
confianza,voz05,llamacpp,26b_4b_np1,07,confianza/llamacpp/26b_4b_np1/run_07/telemetria_gpu.csv,1,165,0,92,106.3,113.5,252.2,10161
confianza,voz05,llamacpp,26b_4b_np1,06,confianza/llamacpp/26b_4b_np1/run_06/telemetria_gpu.csv,0,164,94.0,99,280.4,281.8,425.1,20377
confianza,voz05,llamacpp,26b_4b_np1,06,confianza/llamacpp/26b_4b_np1/run_06/telemetria_gpu.csv,1,164,0.0,91,108.0,115.6,237.2,10161
confianza,voz05,llamacpp,26b_4b_np1,10,confianza/llamacpp/26b_4b_np1/run_10/telemetria_gpu.csv,0,175,94,99,280.2,281.8,402.9,20377
confianza,voz05,llamacpp,26b_4b_np1,10,confianza/llamacpp/26b_4b_np1/run_10/telemetria_gpu.csv,1,175,0,91,103.6,114.5,248.7,10161
confianza,voz05,llamacpp,26b_4b_np1,09,confianza/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,0,168,94.0,99,280.5,285.8,416.0,20377
confianza,voz05,llamacpp,26b_4b_np1,09,confianza/llamacpp/26b_4b_np1/run_09/telemetria_gpu.csv,1,168,0.0,91,101.5,113.1,267.4,10161
confianza,voz05,llamacpp,26b_4b_np1,08,confianza/llamacpp/26b_4b_np1/run_08/telemetria_gpu.csv,0,157,94,99,279.4,280.1,395.1,20377
confianza,voz05,llamacpp,26b_4b_np1,08,confianza/llamacpp/26b_4b_np1/run_08/telemetria_gpu.csv,1,157,0,92,101.4,114.7,278.3,10161
confianza,voz05,llamacpp,26b_4b_np1,03,confianza/llamacpp/26b_4b_np1/run_03/telemetria_gpu.csv,0,171,94,99,279.6,282.3,409.8,20377
confianza,voz05,llamacpp,26b_4b_np1,03,confianza/llamacpp/26b_4b_np1/run_03/telemetria_gpu.csv,1,171,0,91,99.7,110.0,228.2,10161
confianza,voz05,llamacpp,26b_4b_np1,02,confianza/llamacpp/26b_4b_np1/run_02/telemetria_gpu.csv,0,151,94,99,280.5,284.5,448.7,20377
confianza,voz05,llamacpp,26b_4b_np1,02,confianza/llamacpp/26b_4b_np1/run_02/telemetria_gpu.csv,1,151,0,89,104.4,118.0,283.0,10161
confianza,voz05,llamacpp,12b_06b_np1,04,confianza/llamacpp/12b_06b_np1/run_04/telemetria_gpu.csv,0,295,96,99,366.8,362.9,479.3,13211
confianza,voz05,llamacpp,12b_06b_np1,04,confianza/llamacpp/12b_06b_np1/run_04/telemetria_gpu.csv,1,295,0,88,96.4,98.0,131.6,16308
confianza,voz05,llamacpp,12b_06b_np1,01,confianza/llamacpp/12b_06b_np1/run_01/telemetria_gpu.csv,0,334,96.0,99,367.6,362.8,520.8,13211
confianza,voz05,llamacpp,12b_06b_np1,01,confianza/llamacpp/12b_06b_np1/run_01/telemetria_gpu.csv,1,334,0.0,47,96.4,98.1,134.5,16308
confianza,voz05,llamacpp,12b_06b_np1,05,confianza/llamacpp/12b_06b_np1/run_05/telemetria_gpu.csv,0,309,96,99,367.3,365.9,506.4,13211
confianza,voz05,llamacpp,12b_06b_np1,05,confianza/llamacpp/12b_06b_np1/run_05/telemetria_gpu.csv,1,309,0,82,96.1,98.4,135.6,16308
confianza,voz05,llamacpp,12b_06b_np1,07,confianza/llamacpp/12b_06b_np1/run_07/telemetria_gpu.csv,0,319,96,99,367.5,365.4,502.7,13211
confianza,voz05,llamacpp,12b_06b_np1,07,confianza/llamacpp/12b_06b_np1/run_07/telemetria_gpu.csv,1,319,0,83,93.0,98.1,128.0,16308
confianza,voz05,llamacpp,12b_06b_np1,06,confianza/llamacpp/12b_06b_np1/run_06/telemetria_gpu.csv,0,292,96.0,99,368.0,366.4,499.9,13211
confianza,voz05,llamacpp,12b_06b_np1,06,confianza/llamacpp/12b_06b_np1/run_06/telemetria_gpu.csv,1,292,0.0,73,95.8,98.7,136.1,16308
confianza,voz05,llamacpp,12b_06b_np1,10,confianza/llamacpp/12b_06b_np1/run_10/telemetria_gpu.csv,0,297,96,99,367.3,362.0,480.0,13211
confianza,voz05,llamacpp,12b_06b_np1,10,confianza/llamacpp/12b_06b_np1/run_10/telemetria_gpu.csv,1,297,0,81,92.4,97.2,123.5,16308
confianza,voz05,llamacpp,12b_06b_np1,09,confianza/llamacpp/12b_06b_np1/run_09/telemetria_gpu.csv,0,302,96.0,99,368.2,367.3,491.8,13211
confianza,voz05,llamacpp,12b_06b_np1,09,confianza/llamacpp/12b_06b_np1/run_09/telemetria_gpu.csv,1,302,0.0,70,92.4,97.9,144.7,16308
confianza,voz05,llamacpp,12b_06b_np1,08,confianza/llamacpp/12b_06b_np1/run_08/telemetria_gpu.csv,0,289,96,99,367.4,363.4,479.6,13211
confianza,voz05,llamacpp,12b_06b_np1,08,confianza/llamacpp/12b_06b_np1/run_08/telemetria_gpu.csv,1,289,0,81,96.6,98.9,135.4,16308
confianza,voz05,llamacpp,12b_06b_np1,03,confianza/llamacpp/12b_06b_np1/run_03/telemetria_gpu.csv,0,356,96.0,99,367.5,366.4,492.0,13211
confianza,voz05,llamacpp,12b_06b_np1,03,confianza/llamacpp/12b_06b_np1/run_03/telemetria_gpu.csv,1,356,0.0,83,96.5,98.9,135.0,16308
confianza,voz05,llamacpp,12b_06b_np1,02,confianza/llamacpp/12b_06b_np1/run_02/telemetria_gpu.csv,0,279,96,99,367.2,360.7,499.0,13211
confianza,voz05,llamacpp,12b_06b_np1,02,confianza/llamacpp/12b_06b_np1/run_02/telemetria_gpu.csv,1,279,0,71,96.5,100.0,150.2,16308
confianza,voz05,llamacpp,26b_06b_np8,04,confianza/llamacpp/26b_06b_np8/run_04/telemetria_gpu.csv,0,102,87.0,99,311.1,301.9,412.7,45017
confianza,voz05,llamacpp,26b_06b_np8,04,confianza/llamacpp/26b_06b_np8/run_04/telemetria_gpu.csv,1,102,0.0,86,106.1,109.3,159.8,16298
confianza,voz05,llamacpp,26b_06b_np8,01,confianza/llamacpp/26b_06b_np8/run_01/telemetria_gpu.csv,0,118,87.0,99,315.6,307.2,409.6,45017
confianza,voz05,llamacpp,26b_06b_np8,01,confianza/llamacpp/26b_06b_np8/run_01/telemetria_gpu.csv,1,118,0.0,89,97.4,107.5,177.8,16296
confianza,voz05,llamacpp,26b_06b_np8,05,confianza/llamacpp/26b_06b_np8/run_05/telemetria_gpu.csv,0,105,87,99,302.4,303.8,444.7,45017
confianza,voz05,llamacpp,26b_06b_np8,05,confianza/llamacpp/26b_06b_np8/run_05/telemetria_gpu.csv,1,105,0,85,105.7,111.4,167.1,16298
confianza,voz05,llamacpp,26b_06b_np8,07,confianza/llamacpp/26b_06b_np8/run_07/telemetria_gpu.csv,0,109,88,99,310.9,307.2,454.8,45017
confianza,voz05,llamacpp,26b_06b_np8,07,confianza/llamacpp/26b_06b_np8/run_07/telemetria_gpu.csv,1,109,0,87,108.7,110.6,177.6,16298
confianza,voz05,llamacpp,26b_06b_np8,06,confianza/llamacpp/26b_06b_np8/run_06/telemetria_gpu.csv,0,109,88,99,318.9,313.3,468.4,45017
confianza,voz05,llamacpp,26b_06b_np8,06,confianza/llamacpp/26b_06b_np8/run_06/telemetria_gpu.csv,1,109,0,73,109.0,112.2,166.8,16298
confianza,voz05,llamacpp,26b_06b_np8,10,confianza/llamacpp/26b_06b_np8/run_10/telemetria_gpu.csv,0,107,87,99,309.5,302.6,419.0,45017
confianza,voz05,llamacpp,26b_06b_np8,10,confianza/llamacpp/26b_06b_np8/run_10/telemetria_gpu.csv,1,107,0,79,108.7,111.0,193.6,16298
confianza,voz05,llamacpp,26b_06b_np8,09,confianza/llamacpp/26b_06b_np8/run_09/telemetria_gpu.csv,0,106,87.0,99,312.7,305.2,426.8,45017
confianza,voz05,llamacpp,26b_06b_np8,09,confianza/llamacpp/26b_06b_np8/run_09/telemetria_gpu.csv,1,106,0.0,81,109.3,112.2,190.8,16298
confianza,voz05,llamacpp,26b_06b_np8,08,confianza/llamacpp/26b_06b_np8/run_08/telemetria_gpu.csv,0,104,87.0,99,306.4,301.3,424.3,45017
confianza,voz05,llamacpp,26b_06b_np8,08,confianza/llamacpp/26b_06b_np8/run_08/telemetria_gpu.csv,1,104,0.0,88,103.0,111.4,169.7,16298
confianza,voz05,llamacpp,26b_06b_np8,03,confianza/llamacpp/26b_06b_np8/run_03/telemetria_gpu.csv,0,111,88,99,314.1,312.7,430.0,45017
confianza,voz05,llamacpp,26b_06b_np8,03,confianza/llamacpp/26b_06b_np8/run_03/telemetria_gpu.csv,1,111,0,80,100.7,109.8,181.8,16296
confianza,voz05,llamacpp,26b_06b_np8,02,confianza/llamacpp/26b_06b_np8/run_02/telemetria_gpu.csv,0,92,86.0,99,298.0,293.2,390.1,45017
confianza,voz05,llamacpp,26b_06b_np8,02,confianza/llamacpp/26b_06b_np8/run_02/telemetria_gpu.csv,1,92,0.0,79,109.7,112.3,182.7,16296
confianza,voz05,llamacpp,12b_4b_np1,04,confianza/llamacpp/12b_4b_np1/run_04/telemetria_gpu.csv,0,300,96.0,99,366.6,360.8,505.0,13211
confianza,voz05,llamacpp,12b_4b_np1,04,confianza/llamacpp/12b_4b_np1/run_04/telemetria_gpu.csv,1,300,0.0,90,92.3,102.1,232.7,10161
confianza,voz05,llamacpp,12b_4b_np1,01,confianza/llamacpp/12b_4b_np1/run_01/telemetria_gpu.csv,0,365,96,99,368.4,368.1,523.4,13211
confianza,voz05,llamacpp,12b_4b_np1,01,confianza/llamacpp/12b_4b_np1/run_01/telemetria_gpu.csv,1,365,0,88,92.4,101.6,249.8,16308
confianza,voz05,llamacpp,12b_4b_np1,05,confianza/llamacpp/12b_4b_np1/run_05/telemetria_gpu.csv,0,316,96.0,99,368.7,368.8,511.7,13211
