fichero,campana,maquina,motor,inicio,fin,duracion_s,n_gpus,energia_wh,energia_marginal_wh,pot_media_w,pot_pico_w,vram_pico_gb
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:43:04.676000,2026-08-01T01:52:21.850000,557.2,1,23.908,20.523,154.4,462.3,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:52:46.016000,2026-08-01T01:57:37.092000,291.1,1,21.447,6.025,265.2,404.0,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T01:58:01.332000,2026-08-01T02:02:43.408000,282.1,1,21.076,7.355,268.9,429.5,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:03:07.996000,2026-08-01T02:08:06.076000,298.1,1,22.054,6.911,266.4,415.7,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:08:30.548000,2026-08-01T02:14:59.651000,389.1,1,21.384,18.827,197.7,389.6,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:15:24.588000,2026-08-01T02:22:07.696000,403.1,1,22.222,19.628,198.6,448.4,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np1/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T02:22:32.208000,2026-08-01T02:27:26.285000,294.1,1,21.678,7.036,265.4,417.4,22.8
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:03:22.771000,2026-07-31T23:08:00.846000,278.1,1,18.582,7.153,240.6,461.6,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:08:24.670000,2026-07-31T23:14:23.779000,359.1,1,15.877,13.674,159.4,405.4,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:14:47.568000,2026-07-31T23:28:00.783000,793.2,1,21.278,16.539,96.6,453.5,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:28:24.707000,2026-07-31T23:35:08.877000,404.2,1,18.104,15.654,161.5,392.5,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:35:34.019000,2026-07-31T23:39:43.087000,249.1,1,16.868,7.079,243.9,432.6,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:40:06.831000,2026-07-31T23:44:10.898000,244.1,1,16.669,8.911,245.9,456.0,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:44:34.460000,2026-07-31T23:48:43.528000,249.1,1,16.84,6.531,243.4,378.8,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:49:07.341000,2026-07-31T23:54:58.438000,351.1,1,16.82,14.704,172.4,405.2,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T23:55:23.648000,2026-08-01T00:03:33.909000,490.3,1,18.101,15.154,132.9,435.4,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np4/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-08-01T00:03:58.472000,2026-08-01T00:08:00.534000,242.1,1,16.041,7.264,238.6,446.6,24.9
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:48:54.355000,2026-07-31T20:53:46.434000,292.1,1,18.131,9.734,223.6,413.2,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T20:54:12.047000,2026-07-31T21:02:21.177000,489.1,1,17.112,14.159,126.0,439.3,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:02:45.940000,2026-07-31T21:16:06.292000,800.4,1,21.556,16.803,97.0,435.1,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:16:31.608000,2026-07-31T21:22:36.707000,365.1,1,16.569,14.374,163.3,423.7,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:23:01.307000,2026-07-31T21:27:24.380000,263.1,1,16.732,8.327,229.0,437.5,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:27:49.112000,2026-07-31T21:32:11.179000,262.1,1,17.038,9.942,234.1,431.0,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:32:35.563000,2026-07-31T21:37:01.647000,266.1,1,16.958,9.741,229.5,426.3,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:37:25.598000,2026-07-31T21:43:30.696000,365.1,1,16.743,14.54,165.0,405.6,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:43:54.992000,2026-07-31T21:54:30.322000,635.3,1,19.075,15.327,108.1,438.5,27.7
eval/prueba_carga_usuarios/confianza_5090/ollama/26b_4b_np8/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,ollama,2026-07-31T21:54:55.064000,2026-07-31T21:59:15.139000,260.1,1,16.48,9.403,228.2,436.2,27.7
eval/prueba_carga_usuarios/confianza_5090/saturacion/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,?,2026-07-16T18:29:42.201000,2026-07-16T18:37:01.318000,439.1,1,56.927,12.961,466.4,559.7,27.8
eval/prueba_carga_usuarios/confianza_5090/saturacion_noPC/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,?,2026-07-16T18:46:09.828000,2026-07-16T18:54:15.958000,486.1,1,64.683,11.964,478.7,564.5,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:31:25.666000,2026-07-16T01:33:12.695000,107.0,1,12.545,3.094,421.3,571.1,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:33:21.495000,2026-07-16T01:34:56.523000,95.0,1,11.605,3.497,438.5,573.9,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:35:01.601000,2026-07-16T01:36:45.631000,104.0,1,12.725,3.214,439.5,573.9,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:36:48.068000,2026-07-16T01:38:20.093000,92.0,1,11.155,3.066,435.3,575.2,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:38:25.294000,2026-07-16T01:40:08.324000,103.0,1,12.897,3.154,449.7,575.1,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:40:13.563000,2026-07-16T01:41:52.591000,99.0,1,12.582,4.052,456.0,575.9,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:41:59.258000,2026-07-16T01:43:53.288000,114.0,1,14.109,3.31,444.7,575.1,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:43:58.035000,2026-07-16T01:45:36.063000,98.0,1,12.329,4.119,451.5,575.6,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:45:41.314000,2026-07-16T01:47:23.342000,102.0,1,12.795,3.521,450.6,575.3,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_06b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:47:25.976000,2026-07-16T01:49:08.006000,102.0,1,12.662,3.766,445.7,575.5,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:49:13.276000,2026-07-16T01:51:06.306000,113.0,1,14.08,3.013,447.8,576.1,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:51:10.656000,2026-07-16T01:52:52.685000,102.0,1,12.77,3.788,449.5,576.0,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:52:56.973000,2026-07-16T01:54:46.004000,109.0,1,13.679,3.671,450.9,578.0,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:54:51.006000,2026-07-16T01:56:33.035000,102.0,1,12.769,3.627,449.7,576.6,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:56:37.862000,2026-07-16T01:58:22.892000,105.0,1,13.374,4.146,457.4,575.6,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T01:58:27.606000,2026-07-16T02:00:14.636000,107.0,1,13.766,4.802,461.5,578.2,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T02:00:20.008000,2026-07-16T02:02:14.039000,114.0,1,14.3,3.754,450.7,577.6,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T02:02:18.465000,2026-07-16T02:03:57.491000,99.0,1,12.612,4.035,457.5,574.5,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T02:04:02.078000,2026-07-16T02:05:50.109000,108.0,1,13.724,4.81,456.5,577.8,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/12b_4b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T02:05:54.492000,2026-07-16T02:07:39.521000,105.0,1,13.265,3.68,453.8,577.9,26.2
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:47:34.830000,2026-07-31T10:48:41.851000,67.0,1,7.276,3.559,389.6,546.0,26.9
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:48:44.989000,2026-07-31T10:49:47.008000,62.0,1,6.707,2.977,388.1,546.8,27.2
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:49:49.435000,2026-07-31T10:50:48.454000,59.0,1,6.384,4.631,387.5,548.5,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:50:50.501000,2026-07-31T10:51:49.520000,59.0,1,6.638,2.278,403.7,548.3,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:51:52.390000,2026-07-31T10:52:52.409000,60.0,1,6.926,2.631,413.5,547.8,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:52:54.671000,2026-07-31T10:53:54.690000,60.0,1,6.846,3.059,409.0,557.5,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:53:57.186000,2026-07-31T10:54:58.205000,61.0,1,7.09,2.256,416.8,557.3,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:55:01.105000,2026-07-31T10:56:01.124000,60.0,1,6.819,2.73,407.4,558.1,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:56:03.774000,2026-07-31T10:57:04.792000,61.0,1,7.125,3.137,418.9,553.9,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_06b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-31T10:57:07.398000,2026-07-31T10:58:09.417000,62.0,1,7.108,2.738,410.8,549.9,27.5
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T09:55:49.197000,2026-07-16T09:57:06.219000,77.0,1,8.905,2.914,415.0,545.9,27.8
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T09:57:08.538000,2026-07-16T09:58:14.558000,66.0,1,7.65,3.051,415.5,541.6,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T09:58:16.391000,2026-07-16T09:59:17.410000,61.0,1,7.141,2.033,420.3,549.5,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T09:59:19.897000,2026-07-16T10:00:24.917000,65.0,1,7.595,2.011,419.4,552.5,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T10:00:27.155000,2026-07-16T10:01:27.174000,60.0,1,7.173,2.302,429.0,554.0,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T10:01:29.372000,2026-07-16T10:02:38.394000,69.0,1,8.111,3.024,422.0,551.2,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T10:02:40.873000,2026-07-16T10:03:50.894000,70.0,1,8.296,2.063,425.5,542.6,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T10:03:52.752000,2026-07-16T10:04:55.771000,63.0,1,7.363,2.783,419.7,547.7,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T10:04:58.488000,2026-07-16T10:06:03.508000,65.0,1,7.76,2.458,428.5,543.8,28.4
eval/prueba_carga_usuarios/confianza_5090/vllm/26b_4b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_5090,gtc2pc4,vllm,2026-07-16T10:06:06.196000,2026-07-16T10:07:14.217000,68.0,1,8.033,2.775,423.7,542.9,28.4
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:04:13.273000,2026-07-05T12:05:12.297000,59.0,2,6.207,3.002,377.3,639.1,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:05:13.143000,2026-07-05T12:05:59.158000,46.0,2,5.101,1.363,397.9,604.2,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:06:00.183000,2026-07-05T12:06:47.203000,47.0,2,5.177,2.54,396.1,626.3,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:06:48.375000,2026-07-05T12:07:35.398000,47.0,2,5.169,1.335,394.3,625.4,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:07:36.349000,2026-07-05T12:08:20.363000,44.0,2,4.926,1.302,401.7,602.1,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:08:21.099000,2026-07-05T12:09:08.114000,47.0,2,5.244,1.537,400.4,638.5,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:09:08.909000,2026-07-05T12:10:04.927000,56.0,2,6.158,1.724,394.4,599.2,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:10:05.407000,2026-07-05T12:10:51.421000,46.0,2,5.118,1.396,398.9,678.1,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:10:51.926000,2026-07-05T12:11:40.941000,49.0,2,5.423,1.731,397.8,630.7,102.8
eval/prueba_carga_usuarios/confianza_spec/on/vllm/26b_06b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T12:11:41.767000,2026-07-05T12:12:29.780000,48.0,2,5.279,1.497,395.8,584.8,102.8
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:12:28.083000,2026-07-05T13:13:26.105000,58.0,2,6.814,3.891,420.9,758.1,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:13:26.615000,2026-07-05T13:14:09.628000,43.0,2,5.572,2.357,464.2,748.3,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:14:10.872000,2026-07-05T13:14:57.892000,47.0,2,6.108,2.025,464.9,770.1,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:14:58.851000,2026-07-05T13:15:39.864000,41.0,2,5.181,1.622,451.3,726.4,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:15:40.498000,2026-07-05T13:16:24.512000,44.0,2,5.678,1.938,462.1,746.6,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:16:25.153000,2026-07-05T13:17:03.167000,38.0,2,5.135,2.176,485.5,807.4,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:17:04.498000,2026-07-05T13:17:53.518000,49.0,2,6.214,1.872,455.2,737.1,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:17:53.995000,2026-07-05T13:18:37.008000,43.0,2,5.688,2.093,473.6,758.2,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:18:37.699000,2026-07-05T13:19:21.712000,44.0,2,5.649,1.902,461.3,762.7,103.1
eval/prueba_carga_usuarios/confianza_spec/on_12b_mtp/vllm/12b_06b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T13:19:22.863000,2026-07-05T13:20:05.882000,43.0,2,5.582,2.142,464.8,788.8,103.1
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T15:52:00.687000,2026-07-05T15:55:03.737000,183.1,2,27.921,6.489,548.2,806.1,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_02/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T15:55:04.254000,2026-07-05T15:57:49.290000,165.0,2,26.396,6.767,575.3,807.1,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_03/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T15:57:50.073000,2026-07-05T16:01:03.113000,193.0,2,29.808,6.834,555.3,767.4,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_04/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T16:01:04.083000,2026-07-05T16:03:51.115000,167.0,2,25.565,5.989,550.4,778.4,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_05/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T16:03:52.513000,2026-07-05T16:06:51.561000,179.0,2,28.759,7.554,577.5,777.6,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_06/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T16:06:52.398000,2026-07-05T16:09:58.436000,186.0,2,29.45,7.571,569.2,790.9,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_07/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T16:09:59.088000,2026-07-05T16:13:17.125000,198.0,2,30.57,7.298,555.1,795.6,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_08/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T16:13:18.339000,2026-07-05T16:16:16.386000,178.0,2,27.955,6.929,564.7,796.0,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_09/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T16:16:17.735000,2026-07-05T16:19:20.781000,183.0,2,28.794,7.203,565.7,781.7,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_off/vllm/26b_06b/run_10/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T16:19:21.348000,2026-07-05T16:22:13.381000,172.0,2,26.726,6.437,558.6,760.0,102.7
eval/prueba_carga_usuarios/confianza_spec/qwen36_on/vllm/26b_06b/run_01/telemetria_gpu.csv,prueba_carga_usuarios/confianza_spec,voz05,vllm,2026-07-05T14:17:32.472000,2026-07-05T14:20:12.514000,160.0,2,25.16,8.01,565.0,788.3,105.7
