campana,maquina,tipo,serie,motor,celda,repeticion,concurrencia,peticion,ttft_ms,total_ms,tokens,tps,router_s,recuperador_s,generador_s,total_s,error,origen
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,7,5760,9326,47,5.0,3.09,,6.21,9.3,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,8,39325,41405,373,9.0,10.22,0.24,30.55,41.01,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,9,12847,14212,236,16.6,1.9,0.38,11.61,13.89,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,10,21601,23306,326,14.0,5.21,0.53,17.35,23.09,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,11,36205,38428,422,11.0,9.59,0.45,28.11,38.15,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,12,10965,12479,285,22.8,1.1,0.37,10.75,12.22,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,13,25255,28931,755,26.1,6.51,0.22,21.97,28.7,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,14,29483,31157,315,10.1,7.14,0.2,23.53,30.87,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,15,15,14702,15296,89,5.8,2.5,0.58,12.0,15.08,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,1,9968,12504,41,3.3,5.15,,7.32,12.47,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,2,36677,39382,537,13.6,7.63,0.08,31.42,39.13,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,3,26638,29111,488,16.8,4.61,0.78,23.46,28.85,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,4,17208,18914,272,14.4,1.73,0.49,16.22,18.44,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,5,39993,41067,188,4.6,8.19,0.06,32.58,40.83,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,6,51168,52986,264,5.0,11.93,0.19,40.27,52.39,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,7,15147,17647,71,4.0,10.03,,7.59,17.62,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,8,14618,17008,414,24.3,1.15,0.21,15.15,16.51,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,9,22186,24113,355,14.7,3.28,0.34,20.16,23.78,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,10,45019,46719,326,7.0,9.41,0.49,36.61,46.51,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,11,19087,21557,464,21.5,2.55,0.4,18.32,21.27,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,12,24573,26063,280,10.7,3.9,0.54,21.37,25.81,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,13,29515,32275,537,16.6,5.7,0.21,26.14,32.05,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,14,34221,36160,375,10.4,6.99,0.22,28.68,35.89,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,15,49570,50175,89,1.8,11.17,0.57,38.21,49.95,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,16,55409,56720,282,5.0,13.37,0.05,43.27,56.69,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,17,47450,49001,277,5.7,10.61,0.22,37.86,48.69,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,18,41915,44559,502,11.3,8.81,0.2,35.2,44.21,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,19,53636,54915,207,3.8,12.52,0.73,41.36,54.61,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,20,20,32890,33682,125,3.7,6.33,0.26,26.85,33.44,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,1,46054,47563,47,1.0,4.37,,43.16,47.53,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,2,20358,23020,530,23.0,1.78,0.23,20.76,22.77,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,3,45741,48268,513,10.6,8.43,0.63,38.98,48.04,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,4,38623,40082,216,5.4,6.35,0.62,32.63,39.6,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,5,48918,50027,194,3.9,9.28,0.04,40.44,49.76,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,6,50986,52477,212,4.0,9.88,0.05,42.01,51.94,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,7,9082,43196,67,1.6,3.44,,39.73,43.17,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,8,62019,63432,221,3.5,14.53,0.19,48.28,63.0,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,9,64043,65947,355,5.4,15.16,0.19,50.26,65.61,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,10,58227,59868,308,5.1,12.56,0.55,46.49,59.6,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,11,17826,19839,377,19.0,1.13,0.23,18.23,19.59,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,12,44602,45153,76,1.7,7.72,0.52,36.67,44.91,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,13,29521,32269,545,16.9,3.95,0.05,28.02,32.02,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,14,23532,25553,397,15.5,2.4,0.07,22.83,25.3,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,15,60460,61066,90,1.5,13.79,0.44,46.6,60.83,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,16,36377,37676,280,7.4,5.77,0.05,31.82,37.64,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,17,55247,56263,167,3.0,11.27,0.04,44.66,55.97,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,18,26463,29169,487,16.7,3.02,0.17,25.52,28.71,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,19,66877,68572,294,4.3,15.74,0.64,51.82,68.2,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,20,56921,57683,125,2.2,11.91,0.33,45.23,57.47,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,21,52928,54577,300,5.5,10.51,0.58,43.19,54.28,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,22,40673,44155,687,15.6,7.11,0.05,36.65,43.81,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,23,33458,36137,450,12.5,4.94,0.55,30.12,35.61,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,24,69242,70889,270,3.8,16.49,1.11,52.86,70.46,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,03,25,25,13249,13252,38,2.9,13.22,,0.0,13.22,,confianza_5090/llamacpp/26b_4b_np1/run_03/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,1,1,2860,3567,57,16.0,1.16,0.45,1.51,3.12,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,5,1,4473,5181,58,11.2,1.08,0.32,3.33,4.73,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,5,2,5551,6559,187,28.5,1.78,0.19,4.42,6.39,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,5,3,11215,12801,309,24.1,3.85,0.54,8.23,12.62,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,5,4,7137,8309,259,31.2,2.34,0.21,5.74,8.29,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,5,5,9201,10676,276,25.9,2.97,0.64,6.83,10.44,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,1,13415,14062,58,4.1,3.22,0.38,10.08,13.68,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,2,10300,11374,191,16.8,1.73,0.2,9.22,11.15,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,3,14299,15906,302,19.0,3.9,0.49,11.27,15.66,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,4,8485,9723,274,28.2,1.05,0.24,8.41,9.7,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,5,16278,17665,260,14.7,4.72,0.77,11.94,17.43,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,6,18825,21407,429,20.0,5.59,0.65,14.61,20.85,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,7,12025,13056,158,12.1,2.29,0.8,9.64,12.73,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,8,21886,23604,299,12.7,6.42,0.75,16.1,23.27,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,9,24024,24999,172,6.9,7.24,0.42,17.13,24.79,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,10,10,25551,26791,223,8.3,7.87,0.09,18.59,26.55,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,1,13271,13953,57,4.1,1.84,0.32,11.36,13.52,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,2,11807,12856,192,14.9,1.15,0.47,11.03,12.65,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,3,14147,15716,307,19.5,2.51,0.68,12.32,15.51,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,4,30184,31429,278,8.8,8.51,0.06,22.83,31.4,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,5,19746,21255,280,13.2,4.77,0.8,15.42,20.99,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,6,26968,29870,506,16.9,7.83,0.53,21.01,29.37,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,7,24916,25917,158,6.1,6.95,0.78,17.88,25.61,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,8,16124,17907,301,16.8,3.33,0.54,13.64,17.51,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,9,23361,24283,156,6.4,6.38,0.39,17.27,24.04,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,10,18130,19365,223,11.5,4.15,0.05,14.93,19.13,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,11,38603,40104,286,7.1,10.42,0.53,28.9,39.85,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,12,40742,41489,125,3.0,11.15,0.46,29.67,41.28,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,13,32321,34319,425,12.4,9.07,0.7,24.52,34.29,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,14,21712,22936,222,9.7,5.58,0.69,16.44,22.71,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,15,15,35151,38151,587,15.4,9.83,0.19,27.81,37.83,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,1,20981,21705,60,2.8,3.14,0.32,17.78,21.24,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,2,19015,20054,188,9.4,2.54,0.05,17.26,19.85,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,3,15035,16730,321,19.2,1.13,0.51,14.86,16.5,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,4,25840,27084,272,10.0,5.28,0.2,21.57,27.05,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,5,23547,25107,342,13.6,4.5,0.73,19.85,25.08,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,6,35850,37223,190,5.1,7.98,0.52,28.21,36.71,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,7,50217,51732,266,5.1,12.9,0.66,37.84,51.4,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,8,28021,29675,299,10.1,5.88,0.78,22.74,29.4,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,9,17303,18433,200,10.9,1.94,0.36,15.89,18.19,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,10,48309,49521,216,4.4,12.35,0.19,36.74,49.28,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,11,45360,45890,76,1.7,10.9,0.52,34.24,45.66,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,12,52316,53098,125,2.4,14.24,0.43,38.18,52.85,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,13,32488,34506,435,12.6,7.2,0.62,26.66,34.48,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,14,37560,38753,223,5.8,8.64,0.56,29.35,38.55,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,15,41958,44920,587,13.1,10.29,0.27,34.08,44.64,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,16,22038,22728,151,6.6,3.85,0.2,18.66,22.71,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,17,39444,41380,366,8.8,9.45,0.77,30.86,41.08,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,18,30426,31766,247,7.8,6.64,0.22,24.68,31.54,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,19,42067,44748,69,1.5,13.6,,31.11,44.71,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,20,20,46690,47799,181,3.8,11.64,0.48,35.37,47.49,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,1,22440,23163,57,2.5,2.26,0.33,20.09,22.68,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,2,18750,19821,190,9.6,1.1,0.17,18.32,19.59,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,3,32775,34620,357,10.3,5.8,0.56,28.04,34.4,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,4,20343,21358,223,10.4,1.65,0.05,19.62,21.32,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,5,43568,45369,389,8.6,8.59,0.54,36.2,45.33,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,6,29768,32497,450,13.8,4.98,0.69,26.27,31.94,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,7,46286,47301,158,3.3,9.28,0.63,37.08,46.99,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,8,59670,61372,299,4.9,14.8,0.61,45.63,61.04,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,9,35176,36229,191,5.3,6.61,0.24,29.16,36.01,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,10,23549,24765,223,9.0,2.94,0.05,21.57,24.56,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,11,27113,28600,287,10.0,4.3,0.49,23.57,28.36,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,12,52073,52852,125,2.4,11.93,0.47,40.22,52.62,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,13,36953,38951,425,10.9,7.2,0.68,31.04,38.92,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,14,25299,26482,222,8.4,3.47,0.7,22.12,26.29,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,15,39805,42930,625,14.6,7.96,0.06,34.62,42.64,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,16,57935,58868,171,2.9,14.2,0.2,44.29,58.69,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
confianza_5090,gtc2pc4,repeticiones emparejadas,llamacpp,llamacpp,26b_4b_np1,02,25,17,53529,55420,357,6.4,12.55,0.63,41.96,55.14,,confianza_5090/llamacpp/26b_4b_np1/run_02/sweep.json
